frame,has_target,valid,dim_x,dim_y,min,max,mean,median
2022.12.13/2_824.frame,1,1,960,600,49,255,145.205703125,143.0
2022.12.13/3_479.frame,1,1,960,600,55,255,136.7507934027778,135.0
2022.12.13/3_580.frame,1,1,960,600,35,218,125.90818229166666,124.0
2022.12.13/3_824.frame,1,1,960,600,47,250,131.9012673611111,130.0
2022.12.13/4_579.frame,1,1,960,600,24,255,127.36848090277778,127.0
2022.12.13/4_748.frame,1,1,960,600,46,226,130.87958506944443,130.0
2022.12.13/5_433.frame,1,1,960,600,64,255,147.1072638888889,146.0
2022.12.15/0/0_131.frame,1,1,960,600,76,255,157.31019097222222,158.0
2022.12.15/0/0_798.frame,1,1,960,600,87,239,158.30946875,159.0
2022.12.15/0/1_117.frame,1,1,960,600,57,255,152.89928993055557,153.0
2022.12.15/0/1_228.frame,1,1,960,600,53,255,151.51554513888888,151.0
2022.12.15/0/1_502.frame,1,1,960,600,34,247,141.29498958333335,145.0
2022.12.15/0/1_828.frame,1,1,960,600,67,255,150.10488194444446,150.0
2022.12.15/0/2_382.frame,1,1,960,600,63,255,146.6775017361111,144.0
2022.12.15/0/3_238.frame,1,1,960,600,50,255,136.22032465277778,135.0
2022.12.15/0/4_810.frame,1,1,960,600,49,226,132.35727083333333,132.0
2022.12.15/0/5_338.frame,1,1,960,600,62,252,139.43041145833334,137.0
2022.12.15/0/5_770.frame,1,1,960,600,57,230,148.88394965277777,148.0
2022.12.15/1/0_172.frame,1,1,960,600,74,255,155.94393055555557,157.0
2022.12.15/1/0_376.frame,1,1,960,600,89,255,157.9848732638889,159.0
2022.12.15/1/0_486.frame,1,1,960,600,79,234,155.9547795138889,157.0
2022.12.15/1/0_509.frame,1,1,960,600,59,255,155.2160451388889,156.0
2022.12.15/1/0_779.frame,1,1,960,600,65,250,155.48787152777777,156.0
2022.12.15/1/0_780.frame,1,1,960,600,64,245,156.24309895833332,157.0
2022.12.15/1/0_802.frame,1,1,960,600,78,255,159.25868576388888,159.0
2022.12.15/1/0_888.frame,1,1,960,600,77,255,156.63028645833333,155.0
2022.12.15/1/1_270.frame,1,1,960,600,70,255,158.25185416666667,158.0
2022.12.15/1/1_285.frame,1,1,960,600,62,255,157.09980208333334,157.0
2022.12.15/1/1_320.frame,1,1,960,600,61,255,146.48716493055556,146.0
2022.12.15/1/1_468.frame,1,1,960,600,71,255,154.66137673611112,155.0
2022.12.15/1/1_508.frame,1,1,960,600,29,255,153.49388541666667,155.0
2022.12.15/1/1_509.frame,1,1,960,600,51,255,153.902234375,155.0
2022.12.15/1/1_560.frame,1,1,960,600,71,255,157.00438541666668,157.0
2022.12.15/1/1_581.frame,1,1,960,600,69,255,156.7448611111111,157.0
2022.12.15/1/1_677.frame,1,1,960,600,69,255,156.1460954861111,156.0
2022.12.15/1/1_685.frame,1,1,960,600,36,255,156.12583333333333,156.0
2022.12.15/1/1_745.frame,1,1,960,600,69,255,157.1355746527778,157.0
2022.12.15/1/1_781.frame,1,1,960,600,73,255,157.66741666666667,158.0
2022.12.15/1/1_825.frame,1,1,960,600,69,255,154.60542534722222,154.0
2022.12.15/1/1_885.frame,1,1,960,600,66,255,155.73185590277777,151.0
2022.12.15/1/1_891.frame,1,1,960,600,67,255,150.03005555555555,150.0
2022.12.15/1/1_893.frame,1,1,960,600,67,255,146.1827673611111,145.0
2022.12.15/1/1_899.frame,1,1,960,600,65,255,153.0226423611111,148.0
2022.12.15/1/2_104.frame,1,1,960,600,49,252,149.727078125,148.0
2022.12.15/1/2_110.frame,1,1,960,600,76,255,148.56284722222222,147.0
2022.12.15/1/2_113.frame,1,1,960,600,53,255,148.91521875,147.0
2022.12.15/1/2_158.frame,1,1,960,600,82,255,150.13455381944445,148.0
2022.12.15/1/2_162.frame,1,1,960,600,48,255,152.54763020833335,150.0
2022.12.15/1/2_232.frame,1,1,960,600,76,255,152.08561805555556,150.0
2022.12.15/1/2_259.frame,1,1,960,600,76,231,152.11888194444444,151.0
2022.12.15/1/2_279.frame,1,1,960,600,59,252,150.5655920138889,149.0
2022.12.15/1/2_282.frame,1,1,960,600,79,255,151.62113194444444,150.0
2022.12.15/1/2_320.frame,1,1,960,600,53,255,140.06470486111112,138.0
2022.12.15/1/2_432.frame,1,1,960,600,76,244,152.75548263888888,151.0
2022.12.15/1/2_447.frame,1,1,960,600,68,255,151.1479236111111,149.0
2022.12.15/1/2_491.frame,1,1,960,600,82,243,151.3642482638889,150.0
2022.12.15/1/2_525.frame,1,1,960,600,83,243,151.36593055555556,150.0
2022.12.15/1/2_559.frame,1,1,960,600,78,244,153.12851388888888,151.0
2022.12.15/1/2_569.frame,1,1,960,600,73,255,150.70084722222222,149.0
2022.12.15/1/2_581.frame,1,1,960,600,69,255,149.1321232638889,147.0
2022.12.15/1/2_589.frame,1,1,960,600,77,255,150.06282118055555,148.0
2022.12.15/1/2_674.frame,1,1,960,600,90,255,151.93997916666666,150.0
2022.12.15/1/2_710.frame,1,1,960,600,57,255,149.98513541666668,148.0
2022.12.15/1/2_747.frame,1,1,960,600,78,255,152.35758333333334,150.0
2022.12.15/1/2_778.frame,1,1,960,600,81,255,151.51397916666667,150.0
2022.12.15/1/2_821.frame,1,1,960,600,79,255,150.77686458333332,149.0
2022.12.15/1/2_822.frame,1,1,960,600,55,255,151.59194097222223,150.0
2022.12.15/1/2_847.frame,1,1,960,600,56,255,151.831234375,150.0
2022.12.15/1/2_859.frame,1,1,960,600,55,255,150.94168055555556,149.0
2022.12.15/1/2_860.frame,1,1,960,600,53,255,150.77849652777778,149.0
2022.12.15/1/2_887.frame,1,1,960,600,75,255,150.52198090277778,147.0
2022.12.15/1/3_122.frame,1,1,960,600,43,255,140.09178819444443,138.0
2022.12.15/1/3_125.frame,1,1,960,600,57,245,137.21002430555555,136.0
2022.12.15/1/3_133.frame,1,1,960,600,51,255,139.40594791666666,138.0
2022.12.15/1/3_145.frame,1,1,960,600,76,246,139.84833854166666,139.0
2022.12.15/1/3_177.frame,1,1,960,600,49,222,137.5261840277778,136.0
2022.12.15/1/3_196.frame,1,1,960,600,53,240,137.5718923611111,135.0
2022.12.15/1/3_201.frame,1,1,960,600,30,255,138.672203125,138.0
2022.12.15/1/3_250.frame,1,1,960,600,66,229,139.34654166666667,138.0
2022.12.15/1/3_283.frame,1,1,960,600,74,250,138.12069791666667,137.0
2022.12.15/1/3_332.frame,1,1,960,600,52,241,139.24202430555556,138.0
2022.12.15/1/3_354.frame,1,1,960,600,46,239,140.29049826388888,139.0
2022.12.15/1/3_382.frame,1,1,960,600,43,224,135.0922673611111,134.0
2022.12.15/1/3_437.frame,1,1,960,600,47,249,137.03334895833333,136.0
2022.12.15/1/3_475.frame,1,1,960,600,78,228,139.3567361111111,138.0
2022.12.15/1/3_490.frame,1,1,960,600,53,255,139.15406076388888,138.0
2022.12.15/1/3_492.frame,1,1,960,600,31,240,124.84605208333333,125.0
2022.12.15/1/3_521.frame,1,1,960,600,66,231,140.02718229166666,139.0
2022.12.15/1/3_525.frame,1,1,960,600,32,255,138.82246701388888,138.0
2022.12.15/1/3_549.frame,1,1,960,600,53,236,138.5485798611111,138.0
2022.12.15/1/3_562.frame,1,1,960,600,56,221,136.84164756944443,136.0
2022.12.15/1/3_576.frame,1,1,960,600,42,239,139.55770833333332,138.0
2022.12.15/1/3_665.frame,1,1,960,600,70,232,139.99211458333335,139.0
2022.12.15/1/3_762.frame,1,1,960,600,50,235,140.53028993055557,140.0
2022.12.15/1/3_773.frame,1,1,960,600,52,255,139.878484375,138.0
2022.12.15/1/3_785.frame,1,1,960,600,54,221,137.26833159722221,136.0
2022.12.15/1/3_820.frame,1,1,960,600,61,235,139.62481597222222,138.0
2022.12.15/1/3_821.frame,1,1,960,600,50,255,139.66431944444443,138.0
2022.12.15/1/3_840.frame,1,1,960,600,55,254,141.51894791666666,140.0
2022.12.15/1/3_846.frame,1,1,960,600,49,255,139.47658680555554,138.0
2022.12.15/1/3_849.frame,1,1,960,600,48,255,139.86555381944444,139.0
2022.12.15/1/4_147.frame,1,1,960,600,52,255,131.38166493055556,130.0
2022.12.15/1/4_164.frame,1,1,960,600,51,255,128.818,128.0
2022.12.15/1/4_205.frame,1,1,960,600,54,227,131.01779513888889,130.0
2022.12.15/1/4_244.frame,1,1,960,600,47,255,132.94252256944444,132.0
2022.12.15/1/4_292.frame,1,1,960,600,53,225,132.2316996527778,131.0
2022.12.15/1/4_314.frame,1,1,960,600,49,213,129.37607118055556,129.0
2022.12.15/1/4_323.frame,1,1,960,600,34,224,132.74011805555557,131.0
2022.12.15/1/4_354.frame,1,1,960,600,46,219,133.14055902777778,132.0
2022.12.15/1/4_388.frame,1,1,960,600,50,220,129.90094444444443,129.0
2022.12.15/1/4_475.frame,1,1,960,600,47,255,128.14216840277777,126.0
2022.12.15/1/4_549.frame,1,1,960,600,51,219,129.67534375,129.0
2022.12.15/1/4_562.frame,1,1,960,600,49,221,125.99522569444444,125.0
2022.12.15/1/4_579.frame,1,1,960,600,50,218,131.61224305555555,131.0
2022.12.15/1/4_629.frame,1,1,960,600,55,255,132.8776388888889,132.0
2022.12.15/1/4_653.frame,1,1,960,600,55,215,133.2115173611111,133.0
2022.12.15/1/4_657.frame,1,1,960,600,47,233,132.846890625,132.0
2022.12.15/1/4_666.frame,1,1,960,600,50,211,132.14181423611112,131.0
2022.12.15/1/4_738.frame,1,1,960,600,44,225,130.61436805555556,130.0
2022.12.15/1/4_793.frame,1,1,960,600,53,209,129.66558680555556,129.0
2022.12.15/1/4_835.frame,1,1,960,600,49,255,135.11713541666666,134.0
2022.12.15/1/4_877.frame,1,1,960,600,53,255,134.7315451388889,134.0
2022.12.15/1/4_879.frame,1,1,960,600,55,255,136.06796875,132.0
2022.12.15/1/4_887.frame,1,1,960,600,48,255,129.6742013888889,128.0
2022.12.15/1/5_106.frame,1,1,960,600,67,230,146.22610069444445,145.0
2022.12.15/1/5_107.frame,1,1,960,600,58,255,147.96183854166668,145.0
2022.12.15/1/5_134.frame,1,1,960,600,50,255,146.7726076388889,146.0
2022.12.15/1/5_201.frame,1,1,960,600,41,250,147.60853819444444,146.0
2022.12.15/1/5_239.frame,1,1,960,600,74,225,147.417921875,146.0
2022.12.15/1/5_319.frame,1,1,960,600,70,240,149.6382517361111,149.0
2022.12.15/1/5_323.frame,1,1,960,600,40,246,147.34834722222223,146.0
2022.12.15/1/5_377.frame,1,1,960,600,66,242,148.95323958333333,148.0
2022.12.15/1/5_384.frame,1,1,960,600,61,224,146.76213541666667,146.0
2022.12.15/1/5_501.frame,1,1,960,600,88,242,148.7094965277778,148.0
2022.12.15/1/5_580.frame,1,1,960,600,72,237,146.9179201388889,146.0
2022.12.15/1/5_596.frame,1,1,960,600,72,239,149.0616423611111,148.0
2022.12.15/1/5_640.frame,1,1,960,600,89,247,150.0189496527778,149.0
2022.12.15/1/5_653.frame,1,1,960,600,54,228,149.45943229166667,148.0
2022.12.15/1/5_825.frame,1,1,960,600,58,230,146.510703125,146.0
2022.12.15/1/5_862.frame,1,1,960,600,73,220,149.0212361111111,148.0
2022.12.15/1/t24_dist_3_frame_1.frame,1,1,960,600,4,255,84.28841666666666,84.0
2022.12.15/1/t49_dist_1_frame_1.frame,1,1,960,600,4,255,80.48915625,80.0
2022.12.15/1/t49_dist_2_frame_1.frame,1,1,960,600,4,255,81.96461458333333,81.0
2022.12.15/1/t5_dist_2_frame_1.frame,1,1,960,600,5,255,87.02195833333333,86.0
2022.12.15/1/t98_dist_1_frame_1.frame,1,1,960,600,4,255,88.20231944444444,87.0
2022.12.15/1/t9_dist_4_frame_1.frame,1,1,960,600,5,255,88.13934895833333,87.0
2022.12.27/0_163.frame,1,1,960,600,81,243,154.9717795138889,156.0
2022.12.27/0_199.frame,1,1,960,600,57,255,156.56902256944446,157.0
2022.12.27/0_225.frame,1,1,960,600,70,252,156.20847743055555,157.0
2022.12.27/0_324.frame,1,1,960,600,79,232,153.8669548611111,155.0
2022.12.27/0_377.frame,1,1,960,600,84,251,155.07262152777778,156.0
2022.12.27/0_397.frame,1,1,960,600,59,255,155.43100868055555,156.0
2022.12.27/0_459.frame,1,1,960,600,82,255,149.5240173611111,150.0
2022.12.27/0_460.frame,1,1,960,600,74,253,149.24776909722223,150.0
2022.12.27/0_461.frame,1,1,960,600,66,254,150.261703125,151.0
2022.12.27/0_462.frame,1,1,960,600,67,255,151.04563194444444,152.0
2022.12.27/0_463.frame,1,1,960,600,47,230,139.98377604166666,144.0
2022.12.27/0_486.frame,1,1,960,600,54,255,156.69866666666667,158.0
2022.12.27/0_511.frame,1,1,960,600,78,242,152.64404513888888,153.0
2022.12.27/0_529.frame,1,1,960,600,84,255,154.97772743055555,156.0
2022.12.27/0_530.frame,1,1,960,600,87,255,155.28850520833333,156.0
2022.12.27/0_712.frame,1,1,960,600,82,234,158.04753298611112,159.0
2022.12.27/0_741.frame,1,1,960,600,72,255,156.60451215277777,158.0
2022.12.27/0_750.frame,1,1,960,600,85,233,155.8507534722222,157.0
2022.12.27/0_785.frame,1,1,960,600,72,255,155.97455729166666,157.0
2022.12.27/0_853.frame,1,1,960,600,84,250,157.45491319444446,158.0
2022.12.27/1_100.frame,1,1,960,600,61,255,151.38301388888888,151.0
2022.12.27/1_102.frame,1,1,960,600,73,255,152.2109045138889,152.0
2022.12.27/1_111.frame,1,1,960,600,67,255,150.63514756944446,151.0
2022.12.27/1_120.frame,1,1,960,600,65,233,150.9032204861111,151.0
2022.12.27/1_126.frame,1,1,960,600,56,243,153.75352777777778,153.0
2022.12.27/1_129.frame,1,1,960,600,66,255,148.02811111111112,148.0
2022.12.27/1_144.frame,1,1,960,600,69,255,154.4126371527778,155.0
2022.12.27/1_150.frame,1,1,960,600,64,255,152.07607118055554,152.0
2022.12.27/1_154.frame,1,1,960,600,70,254,155.5607378472222,155.0
2022.12.27/1_160.frame,1,1,960,600,65,240,149.62461631944444,149.0
2022.12.27/1_172.frame,1,1,960,600,68,255,151.13228125,151.0
2022.12.27/1_181.frame,1,1,960,600,68,236,152.0822638888889,153.0
2022.12.27/1_189.frame,1,1,960,600,68,251,151.99805208333333,151.0
2022.12.27/1_201.frame,1,1,960,600,47,242,153.92568576388888,153.0
2022.12.27/1_273.frame,1,1,960,600,63,253,154.7977534722222,154.0
2022.12.27/1_274.frame,1,1,960,600,60,255,154.87193055555556,155.0
2022.12.27/1_277.frame,1,1,960,600,63,255,154.74390451388888,154.0
2022.12.27/1_363.frame,1,1,960,600,75,255,154.99865972222221,154.0
2022.12.27/1_367.frame,1,1,960,600,64,241,154.21617708333332,154.0
2022.12.27/1_370.frame,1,1,960,600,60,255,155.36380381944446,155.0
2022.12.27/1_399.frame,1,1,960,600,28,238,145.40753993055554,149.0
2022.12.27/1_451.frame,1,1,960,600,69,255,153.94650173611112,154.0
2022.12.27/1_464.frame,1,1,960,600,71,255,154.211296875,154.0
2022.12.27/1_466.frame,1,1,960,600,46,255,153.5395920138889,154.0
2022.12.27/1_511.frame,1,1,960,600,63,255,141.9072048611111,140.0
2022.12.27/1_520.frame,1,1,960,600,67,238,148.32257638888888,148.0
2022.12.27/1_524.frame,1,1,960,600,69,230,144.11144618055556,143.0
2022.12.27/1_548.frame,1,1,960,600,69,255,151.07767881944446,151.0
2022.12.27/1_579.frame,1,1,960,600,68,255,154.98009027777778,155.0
2022.12.27/1_615.frame,1,1,960,600,68,253,155.21510069444443,155.0
2022.12.27/1_625.frame,1,1,960,600,66,255,152.2677170138889,152.0
2022.12.27/1_749.frame,1,1,960,600,70,239,154.40554340277777,154.0
2022.12.27/1_753.frame,1,1,960,600,67,255,154.838921875,155.0
2022.12.27/1_846.frame,1,1,960,600,71,255,153.72046180555554,153.0
2022.12.27/1_864.frame,1,1,960,600,68,255,155.16816145833334,155.0
2022.12.27/1_869.frame,1,1,960,600,69,255,164.81745833333332,158.0
2022.12.27/1_877.frame,1,1,960,600,60,255,160.53328472222222,154.0
2022.12.27/2_114.frame,1,1,960,600,74,255,146.90346527777777,144.0
2022.12.27/2_115.frame,1,1,960,600,80,255,146.27113368055555,144.0
2022.12.27/2_118.frame,1,1,960,600,77,234,148.742359375,147.0
2022.12.27/2_138.frame,1,1,960,600,82,255,151.71977951388888,149.0
2022.12.27/2_143.frame,1,1,960,600,57,249,146.6133125,145.0
2022.12.27/2_155.frame,1,1,960,600,74,255,148.95588368055556,147.0
2022.12.27/2_156.frame,1,1,960,600,58,255,148.76351215277776,146.0
2022.12.27/2_157.frame,1,1,960,600,79,255,149.42507291666666,147.0
2022.12.27/2_160.frame,1,1,960,600,59,255,152.63686458333333,151.0
2022.12.27/2_168.frame,1,1,960,600,86,255,151.28818229166666,149.0
2022.12.27/2_178.frame,1,1,960,600,69,247,147.46782118055555,145.0
2022.12.27/2_180.frame,1,1,960,600,84,254,149.14615972222222,147.0
2022.12.27/2_186.frame,1,1,960,600,82,236,148.04298958333334,146.0
2022.12.27/2_187.frame,1,1,960,600,67,255,148.60216666666668,146.0
2022.12.27/2_202.frame,1,1,960,600,53,255,150.87869270833335,149.0
2022.12.27/2_308.frame,1,1,960,600,65,255,150.9496388888889,149.0
2022.12.27/2_414.frame,1,1,960,600,56,255,150.2808611111111,149.0
2022.12.27/2_418.frame,1,1,960,600,60,255,152.6131267361111,151.0
2022.12.27/2_426.frame,1,1,960,600,75,247,150.46719444444443,149.0
2022.12.27/2_449.frame,1,1,960,600,62,255,150.16762326388888,148.0
2022.12.27/2_455.frame,1,1,960,600,63,255,150.99380729166666,149.0
2022.12.27/2_461.frame,1,1,960,600,62,255,150.0965486111111,148.0
2022.12.27/2_480.frame,1,1,960,600,56,255,150.4536701388889,148.0
2022.12.27/2_536.frame,1,1,960,600,56,248,150.81821527777777,149.0
2022.12.27/2_621.frame,1,1,960,600,63,241,151.921046875,150.0
2022.12.27/2_765.frame,1,1,960,600,65,255,148.12648611111112,146.0
2022.12.27/2_767.frame,1,1,960,600,66,251,149.949359375,148.0
2022.12.27/2_778.frame,1,1,960,600,63,242,150.642109375,149.0
2022.12.27/2_782.frame,1,1,960,600,69,239,148.96306770833334,147.0
2022.12.27/2_790.frame,1,1,960,600,81,255,151.12868229166668,149.0
2022.12.27/2_825.frame,1,1,960,600,42,255,150.24878645833334,148.0
2022.12.27/2_829.frame,1,1,960,600,58,255,152.10127777777777,150.0
2022.12.27/2_830.frame,1,1,960,600,63,255,150.84114756944444,149.0
2022.12.27/2_866.frame,1,1,960,600,61,255,152.07191666666668,150.0
2022.12.27/2_889.frame,1,1,960,600,76,253,145.53390104166667,144.0
2022.12.27/2_897.frame,1,1,960,600,64,255,154.0782673611111,151.0
2022.12.27/3_103.frame,1,1,960,600,68,251,134.99569618055557,134.0
2022.12.27/3_121.frame,1,1,960,600,59,255,136.67892013888888,135.0
2022.12.27/3_122.frame,1,1,960,600,59,239,137.80967534722222,136.0
2022.12.27/3_124.frame,1,1,960,600,67,228,137.39967881944443,136.0
2022.12.27/3_142.frame,1,1,960,600,77,240,136.96923090277778,136.0
2022.12.27/3_147.frame,1,1,960,600,46,249,139.16999479166665,138.0
2022.12.27/3_150.frame,1,1,960,600,49,252,136.66946180555556,134.0
2022.12.27/3_167.frame,1,1,960,600,67,255,134.12067708333333,133.0
2022.12.27/3_168.frame,1,1,960,600,76,238,137.7132795138889,136.0
2022.12.27/3_173.frame,1,1,960,600,73,226,138.83971875,138.0
2022.12.27/3_178.frame,1,1,960,600,59,244,138.57581770833335,137.0
2022.12.27/3_182.frame,1,1,960,600,71,255,137.8040920138889,136.0
2022.12.27/3_183.frame,1,1,960,600,68,255,139.69344618055555,139.0
2022.12.27/3_184.frame,1,1,960,600,58,228,137.76938368055556,137.0
2022.12.27/3_198.frame,1,1,960,600,36,226,135.8601128472222,134.0
2022.12.27/3_201.frame,1,1,960,600,51,255,134.16836979166666,132.0
2022.12.27/3_244.frame,1,1,960,600,49,230,137.27348958333334,135.0
2022.12.27/3_248.frame,1,1,960,600,72,232,137.86544965277778,137.0
2022.12.27/3_256.frame,0,1,960,600,30,255,136.50483506944445,135.0
2022.12.27/3_257.frame,1,1,960,600,30,255,128.17934027777778,130.0
2022.12.27/3_258.frame,1,1,960,600,65,235,136.50003125,134.0
2022.12.27/3_259.frame,1,1,960,600,55,237,138.2685972222222,137.0
2022.12.27/3_260.frame,1,1,960,600,77,239,138.81678819444446,138.0
2022.12.27/3_312.frame,1,1,960,600,70,237,138.92040798611112,138.0
2022.12.27/3_327.frame,1,1,960,600,72,225,138.15107465277777,137.0
2022.12.27/3_410.frame,1,1,960,600,69,232,139.510015625,139.0
2022.12.27/3_449.frame,1,1,960,600,59,255,139.11311979166666,138.0
2022.12.27/3_455.frame,1,1,960,600,39,255,138.69381944444444,137.0
2022.12.27/3_470.frame,1,1,960,600,50,255,139.2720451388889,138.0
2022.12.27/3_510.frame,1,1,960,600,86,235,139.9309878472222,138.0
2022.12.27/3_516.frame,1,1,960,600,50,230,137.8583767361111,137.0
2022.12.27/3_526.frame,1,1,960,600,73,224,134.36796875,132.0
2022.12.27/3_536.frame,1,1,960,600,50,255,140.94696006944446,140.0
2022.12.27/3_537.frame,1,1,960,600,42,248,138.12842534722222,136.0
2022.12.27/3_634.frame,1,1,960,600,48,230,136.86928125,133.0
2022.12.27/3_636.frame,1,1,960,600,64,230,139.16336284722223,138.0
2022.12.27/3_680.frame,1,1,960,600,55,237,139.25819097222222,138.0
2022.12.27/3_753.frame,1,1,960,600,50,235,138.46016145833335,138.0
2022.12.27/3_758.frame,1,1,960,600,45,232,137.79300868055554,136.0
2022.12.27/3_777.frame,1,1,960,600,48,235,139.1124878472222,138.0
2022.12.27/3_804.frame,1,1,960,600,68,226,138.83597916666668,138.0
2022.12.27/3_838.frame,1,1,960,600,77,226,140.74175868055556,139.0
2022.12.27/4_110.frame,1,1,960,600,52,219,128.493234375,127.0
2022.12.27/4_134.frame,1,1,960,600,55,216,132.25079861111112,131.0
2022.12.27/4_137.frame,1,1,960,600,53,255,130.71073611111112,130.0
2022.12.27/4_144.frame,1,1,960,600,56,199,126.133359375,125.0
2022.12.27/4_294.frame,1,1,960,600,54,215,129.19380729166667,128.0
2022.12.27/4_325.frame,1,1,960,600,52,219,130.6479670138889,129.0
2022.12.27/4_330.frame,1,1,960,600,53,222,129.21979340277778,128.0
2022.12.27/4_341.frame,1,1,960,600,54,214,129.7744982638889,129.0
2022.12.27/4_406.frame,1,1,960,600,53,249,129.12212847222222,128.0
2022.12.27/4_412.frame,1,1,960,600,54,218,131.05370833333333,129.0
2022.12.27/4_420.frame,1,1,960,600,53,208,130.22758506944444,129.0
2022.12.27/4_481.frame,1,1,960,600,30,251,132.53511284722222,132.0
2022.12.27/4_483.frame,1,1,960,600,51,222,130.69619270833334,130.0
2022.12.27/4_487.frame,1,1,960,600,52,226,131.8649670138889,131.0
2022.12.27/4_497.frame,1,1,960,600,44,235,129.142140625,129.0
2022.12.27/4_545.frame,1,1,960,600,53,240,131.19058680555557,130.0
2022.12.27/4_632.frame,1,1,960,600,51,215,129.48319444444445,129.0
2022.12.27/4_756.frame,1,1,960,600,47,214,128.34871180555555,127.0
2022.12.27/4_803.frame,0,1,960,600,52,206,130.1061232638889,129.0
2022.12.27/4_834.frame,1,1,960,600,52,213,133.47244097222222,133.0
2022.12.27/4_873.frame,1,1,960,600,58,255,137.90100694444445,137.0
2022.12.27/4_877.frame,1,1,960,600,51,234,129.56543055555557,129.0
2022.12.27/4_882.frame,1,1,960,600,41,255,133.81995659722222,133.0
2022.12.27/4_894.frame,1,1,960,600,51,255,130.48612152777778,130.0
2022.12.27/5_110.frame,1,1,960,600,68,232,145.3970295138889,144.0
2022.12.27/5_128.frame,1,1,960,600,80,233,149.70983506944444,148.0
2022.12.27/5_154.frame,1,1,960,600,67,220,145.46336979166668,144.0
2022.12.27/5_184.frame,1,1,960,600,62,219,147.0385625,146.0
2022.12.27/5_185.frame,1,1,960,600,86,229,148.27525694444444,147.0
2022.12.27/5_197.frame,1,1,960,600,82,255,148.27863715277778,147.0
2022.12.27/5_200.frame,1,1,960,600,40,242,147.3798888888889,145.0
2022.12.27/5_201.frame,1,1,960,600,50,255,145.43118229166666,144.0
2022.12.27/5_259.frame,1,1,960,600,64,236,149.07136805555555,148.0
2022.12.27/5_352.frame,1,1,960,600,87,235,148.46680729166667,148.0
2022.12.27/5_366.frame,1,1,960,600,79,229,147.14161284722223,146.0
2022.12.27/5_412.frame,1,1,960,600,91,255,145.1224982638889,144.0
2022.12.27/5_421.frame,1,1,960,600,70,252,145.8310277777778,145.0
2022.12.27/5_450.frame,1,1,960,600,73,255,149.9428298611111,148.0
2022.12.27/5_472.frame,1,1,960,600,73,253,149.31595486111112,148.0
2022.12.27/5_521.frame,1,1,960,600,52,255,147.90064930555556,147.0
2022.12.27/5_522.frame,1,1,960,600,75,232,149.4328732638889,148.0
2022.12.27/5_550.frame,1,1,960,600,71,234,143.87604513888888,142.0
2022.12.27/5_618.frame,1,1,960,600,66,246,148.94119618055555,148.0
2022.12.27/5_689.frame,1,1,960,600,76,236,148.1770815972222,147.0
2022.12.27/5_720.frame,1,1,960,600,68,226,142.48230555555557,141.0
2022.12.27/5_728.frame,1,1,960,600,86,255,147.16299652777778,146.0
2022.12.27/5_772.frame,1,1,960,600,46,229,148.7405486111111,147.0
2022.12.27/5_787.frame,1,1,960,600,70,230,144.8008315972222,142.0
2022.12.27/5_794.frame,1,1,960,600,73,242,148.86411284722223,148.0
2022.12.27/5_836.frame,1,1,960,600,68,235,151.29539409722221,150.0
2022.12.27/5_840.frame,1,1,960,600,41,255,150.4168107638889,149.0
2022.12.27/5_846.frame,1,1,960,600,60,233,146.33871180555556,145.0
2022.12.27/5_848.frame,1,1,960,600,75,233,147.03418402777777,146.0
2022.12.27/5_850.frame,1,1,960,600,37,255,148.35976041666666,147.0
2022.12.27/t5_dist_1_frame_1.frame,1,1,960,600,1,255,73.21807118055555,78.0
2022.12.27/t5_dist_1_frame_2.frame,1,1,960,600,4,255,82.72499652777778,82.0
2022.12.27/t5_dist_2_frame_2.frame,1,1,960,600,2,255,79.10655034722222,82.0
2022.12.27/t5_dist_2_frame_3.frame,1,1,960,600,2,230,78.85522222222222,82.0
2022.12.27/t6_dist_1_frame_2.frame,1,1,960,600,1,221,77.57335590277778,82.0
2022.12.27/t7_dist_1_frame_1.frame,1,1,960,600,3,255,85.02419965277778,84.0
2022.12.27/t94_dist_3_frame_1.frame,1,1,960,600,4,197,86.39279513888889,86.0
2022.12.27/t94_dist_5_frame_1.frame,1,1,960,600,4,255,86.33566319444445,86.0
2022.12.27/0/0_163.frame,1,1,960,600,81,243,154.9717795138889,156.0
2022.12.27/0/1_120.frame,1,1,960,600,65,233,150.9032204861111,151.0
2022.12.27/0/1_172.frame,1,1,960,600,68,255,153.5955642361111,153.0
2022.12.27/0/2_178.frame,1,1,960,600,69,235,151.50059201388888,150.0
2022.12.27/0/3_121.frame,1,1,960,600,59,245,136.64036284722224,135.0
2022.12.27/0/3_168.frame,1,1,960,600,55,226,137.33209722222222,136.0
2022.12.27/0/3_258.frame,1,1,960,600,74,229,136.30139930555555,135.0
2022.12.27/0/3_259.frame,1,1,960,600,48,230,139.8129357638889,138.0
2022.12.27/0/4_143.frame,1,1,960,600,53,205,127.08776041666667,126.0
2022.12.27/0/4_877.frame,1,1,960,600,51,234,129.56543055555557,129.0
2022.12.27/0/5_201.frame,1,1,960,600,37,234,147.28745833333332,147.0
2022.12.27/0/5_840.frame,1,1,960,600,41,255,150.4168107638889,149.0
2022.12.27/0/5_850.frame,1,1,960,600,37,255,148.35976041666666,147.0
2022.12.27/1/2_178.frame,1,1,960,600,69,235,151.50059201388888,150.0
2023.01.07/0_123.frame,1,1,960,600,77,252,154.96113888888888,156.0
