frame,x,y,label
2023.04.18/0/5_484.frame,155,389,0
2023.04.18/0/5_486.frame,515,180,1
2023.04.18/0/5_486.frame,516,79,1
2023.04.18/0/5_486.frame,214,212,0
2023.04.18/0/5_486.frame,804,271,0
2023.04.18/0/5_486.frame,273,330,0
2023.04.18/0/5_486.frame,804,389,0
2023.04.18/0/5_494.frame,729,78,1
2023.04.18/0/5_494.frame,710,237,1
2023.04.18/0/5_494.frame,711,399,1
2023.04.18/0/5_494.frame,155,507,0
2023.04.18/0/5_498.frame,228,96,9
2023.04.18/0/5_498.frame,804,94,0
2023.04.18/0/5_505.frame,522,270,1
2023.04.18/0/5_505.frame,519,112,1
2023.04.18/0/5_505.frame,332,94,0
2023.04.18/0/5_505.frame,155,330,0
2023.04.18/0/5_505.frame,214,330,0
2023.04.18/0/5_511.frame,757,225,1
2023.04.18/0/5_511.frame,757,75,1
2023.04.18/0/5_511.frame,273,153,0
2023.04.18/0/5_511.frame,568,212,0
2023.04.18/0/5_511.frame,155,330,0
2023.04.18/0/5_511.frame,509,389,0
2023.04.18/0/5_511.frame,450,507,0
2023.04.18/0/5_511.frame,509,507,0
2023.04.18/0/5_519.frame,509,94,0
2023.04.18/0/5_519.frame,568,94,0
2023.04.18/0/5_519.frame,804,330,0
2023.04.18/0/5_519.frame,214,389,0
2023.04.18/0/5_568.frame,332,330,0
2023.04.18/0/5_568.frame,332,389,0
2023.04.18/0/5_568.frame,450,389,0
2023.04.18/0/5_647.frame,693,176,9
2023.04.18/0/5_657.frame,344,374,9
2023.04.18/0/5_657.frame,509,153,0
2023.04.18/0/5_657.frame,627,153,0
2023.04.18/0/5_689.frame,155,448,0
2023.04.18/0/5_710.frame,568,94,0
2023.04.18/0/5_710.frame,391,330,0
2023.04.18/0/5_710.frame,627,389,0
2023.04.18/0/5_710.frame,745,389,0
2023.04.18/0/5_710.frame,214,448,0
2023.04.18/0/5_710.frame,332,448,0
2023.04.18/0/5_722.frame,568,94,0
2023.04.18/0/5_722.frame,332,153,0
2023.04.18/0/5_722.frame,745,330,0
2023.04.18/0/5_722.frame,214,507,0
2023.04.18/0/5_732.frame,627,271,0
2023.04.18/0/5_732.frame,155,389,0
2023.04.18/0/5_732.frame,214,389,0
2023.04.18/0/5_732.frame,155,448,0
2023.04.18/0/5_732.frame,686,507,0
2023.04.18/0/5_737.frame,191,87,9
2023.04.18/0/5_737.frame,568,153,0
2023.04.18/0/5_737.frame,450,389,0
2023.04.18/0/5_738.frame,194,498,9
2023.04.18/0/5_738.frame,509,507,0
2023.04.18/0/5_738.frame,804,507,0
2023.04.18/0/5_750.frame,749,133,1
2023.04.18/0/5_750.frame,568,94,0
2023.04.18/0/5_750.frame,568,212,0
2023.04.18/0/5_750.frame,509,507,0
2023.04.18/0/5_758.frame,745,94,0
2023.04.18/0/5_758.frame,745,271,0
2023.04.18/0/5_758.frame,686,330,0
2023.04.18/0/5_765.frame,864,495,1
2023.04.18/0/5_765.frame,509,212,0
2023.04.18/0/5_765.frame,686,330,0
2023.04.18/0/5_783.frame,366,116,9
2023.04.18/0/5_783.frame,155,271,0
2023.04.18/0/5_783.frame,332,330,0
2023.04.18/0/5_783.frame,391,389,0
2023.04.18/0/5_789.frame,491,327,1
2023.04.18/0/5_789.frame,627,94,0
2023.04.18/0/5_789.frame,745,153,0
2023.04.18/0/5_789.frame,155,271,0
2023.04.18/0/5_789.frame,686,330,0
2023.04.18/0/5_789.frame,391,507,0
2023.04.18/0/5_789.frame,804,507,0
2023.04.18/0/5_792.frame,645,344,1
2023.04.18/0/5_792.frame,214,94,0
2023.04.18/0/5_792.frame,332,94,0
2023.04.18/0/5_792.frame,627,153,0
2023.04.18/0/5_792.frame,745,153,0
2023.04.18/0/5_792.frame,391,212,0
2023.04.18/0/5_792.frame,391,271,0
2023.04.18/0/5_792.frame,273,448,0
2023.04.18/0/5_792.frame,450,507,0
2023.04.18/0/5_804.frame,155,212,0
2023.04.18/0/5_804.frame,804,271,0
2023.04.18/0/5_804.frame,686,389,0
2023.04.18/0/5_804.frame,745,389,0
2023.04.18/0/5_804.frame,686,448,0
2023.04.18/0/5_812.frame,220,529,9
2023.04.18/0/5_812.frame,745,330,0
2023.04.18/0/5_814.frame,332,271,0
2023.04.18/0/5_814.frame,214,389,0
2023.04.18/0/5_814.frame,804,389,0
2023.04.18/0/5_816.frame,588,86,9
2023.04.18/0/5_816.frame,332,153,0
2023.04.18/0/5_816.frame,273,271,0
2023.04.18/0/5_816.frame,155,330,0
2023.04.18/0/5_817.frame,273,94,0
2023.04.18/0/5_817.frame,745,330,0
2023.04.18/0/5_817.frame,155,389,0
2023.04.18/0/5_819.frame,273,153,0
2023.04.18/0/5_819.frame,332,212,0
2023.04.18/0/5_819.frame,214,271,0
2023.04.18/0/5_834.frame,686,94,0
2023.04.18/0/5_834.frame,686,153,0
2023.04.18/0/5_838.frame,418,130,1
2023.04.18/0/5_838.frame,423,323,1
2023.04.18/0/5_838.frame,637,423,8
2023.04.18/0/5_839.frame,273,507,0
2023.04.18/0/5_839.frame,509,507,0
2023.04.18/0/5_839.frame,745,507,0
2023.04.18/0/5_845.frame,816,421,8
2023.04.18/0/5_845.frame,391,448,0
2023.04.18/0/5_845.frame,332,507,0
2023.04.18/0/5_872.frame,275,253,9
2023.04.18/0/5_872.frame,568,212,0
2023.04.18/0/5_872.frame,509,330,0
2023.04.18/0/5_872.frame,686,389,0
2023.04.18/0/5_872.frame,273,448,0
2023.04.18/0/5_872.frame,568,507,0
2023.04.18/0/5_873.frame,781,168,1
2023.04.18/0/5_873.frame,784,250,1
2023.04.18/0/5_873.frame,391,94,0
2023.04.18/0/5_873.frame,155,212,0
2023.04.18/0/5_873.frame,450,448,0
2023.04.18/0/5_873.frame,509,448,0
2023.04.18/0/5_873.frame,568,448,0
2023.04.18/0/5_879.frame,568,94,0
2023.04.18/0/5_879.frame,450,212,0
2023.04.18/0/5_879.frame,568,271,0
2023.04.18/0/5_879.frame,804,507,0
2023.04.18/0/5_888.frame,391,212,0
2023.04.18/0/5_888.frame,332,330,0
2023.04.18/0/5_888.frame,155,448,0
2023.04.18/0/5_888.frame,273,507,0
2023.04.18/0/5_889.frame,273,153,0
2023.04.18/0/5_889.frame,627,153,0
2023.04.18/0/5_889.frame,804,389,0
2023.04.18/0/5_889.frame,745,448,0
2023.04.18/0/5_889.frame,568,507,0
2023.04.18/0_100.frame,473,97,9
2023.04.18/0_100.frame,215,480,9
2023.04.18/0_100.frame,627,330,0
2023.04.18/0_115.frame,276,510,1
2023.04.18/0_115.frame,538,512,1
2023.04.18/0_115.frame,536,100,1
2023.04.18/0_115.frame,547,293,1
2023.04.18/0_115.frame,144,129,1
2023.04.18/0_115.frame,145,349,1
2023.04.18/0_115.frame,808,193,1
2023.04.18/0_124.frame,416,68,9
2023.04.18/0_124.frame,804,153,0
2023.04.18/0_124.frame,214,389,0
2023.04.18/0_124.frame,450,448,0
2023.04.18/0_124.frame,214,507,0
2023.04.18/0_125.frame,432,489,9
2023.04.18/0_125.frame,764,81,9
2023.04.18/0_125.frame,391,94,0
2023.04.18/0_125.frame,155,153,0
2023.04.18/0_125.frame,627,271,0
2023.04.18/0_125.frame,686,271,0
2023.04.18/0_135.frame,627,389,0
2023.04.18/0_135.frame,804,389,0
2023.04.18/0_141.frame,214,153,0
2023.04.18/0_141.frame,804,212,0
2023.04.18/0_141.frame,804,330,0
2023.04.18/0_173.frame,476,176,8
2023.04.18/0_173.frame,273,507,0
2023.04.18/0_192.frame,155,330,0
2023.04.18/0_192.frame,686,448,0
2023.04.18/0_193.frame,391,212,0
2023.04.18/0_193.frame,627,212,0
2023.04.18/0_193.frame,450,330,0
2023.04.18/0_193.frame,627,389,0
2023.04.18/0_193.frame,273,507,0
2023.04.18/0_200.frame,509,94,0
2023.04.18/0_200.frame,332,153,0
2023.04.18/0_200.frame,214,448,0
2023.04.18/0_200.frame,273,448,0
2023.04.18/0_200.frame,686,448,0
2023.04.18/0_200.frame,332,507,0
2023.04.18/0_200.frame,686,507,0
2023.04.18/0_201.frame,551,298,1
2023.04.18/0_201.frame,543,128,0
2023.04.18/0_201.frame,273,153,0
2023.04.18/0_201.frame,273,448,0
2023.04.18/0_201.frame,391,507,0
2023.04.18/0_202.frame,584,170,0
2023.04.18/0_202.frame,388,209,0
2023.04.18/0_202.frame,627,94,0
2023.04.18/0_202.frame,509,271,0
2023.04.18/0_202.frame,450,330,0
2023.04.18/0_202.frame,686,330,0
2023.04.18/0_202.frame,745,330,0
2023.04.18/0_202.frame,214,389,0
2023.04.18/0_202.frame,450,389,0
2023.04.18/0_202.frame,273,448,0
2023.04.18/0_202.frame,332,448,0
2023.04.18/0_229.frame,155,94,0
2023.04.18/0_229.frame,214,94,0
2023.04.18/0_229.frame,332,94,0
2023.04.18/0_229.frame,627,212,0
2023.04.18/0_229.frame,568,271,0
2023.04.18/0_229.frame,509,389,0
2023.04.18/0_229.frame,332,448,0
2023.04.18/0_229.frame,450,448,0
2023.04.18/0_229.frame,214,507,0
2023.04.18/0_234.frame,479,516,1
2023.04.18/0_234.frame,476,448,1
2023.04.18/0_234.frame,273,94,0
2023.04.18/0_234.frame,804,153,0
2023.04.18/0_234.frame,686,389,0
2023.04.18/0_234.frame,686,448,0
2023.04.18/0_249.frame,658,78,1
2023.04.18/0_249.frame,660,237,1
2023.04.18/0_249.frame,631,397,1
2023.04.18/0_249.frame,634,525,1
2023.04.18/0_249.frame,273,94,0
2023.04.18/0_253.frame,450,330,0
2023.04.18/0_253.frame,391,389,0
2023.04.18/0_253.frame,450,389,0
2023.04.18/0_277.frame,723,371,1
2023.04.18/0_277.frame,693,211,1
2023.04.18/0_277.frame,663,77,1
2023.04.18/0_277.frame,273,153,0
2023.04.18/0_277.frame,273,271,0
2023.04.18/0_277.frame,391,330,0
2023.04.18/0_277.frame,273,507,0
2023.04.18/0_279.frame,644,72,9
2023.04.18/0_279.frame,627,330,0
2023.04.18/0_279.frame,155,389,0
2023.04.18/0_279.frame,804,448,0
2023.04.18/0_283.frame,155,389,0
2023.04.18/0_283.frame,745,389,0
2023.04.18/0_285.frame,686,153,0
2023.04.18/0_285.frame,332,389,0
2023.04.18/0_294.frame,762,120,1
2023.04.18/0_294.frame,754,282,1
2023.04.18/0_294.frame,214,94,0
2023.04.18/0_294.frame,273,330,0
2023.04.18/0_294.frame,155,507,0
2023.04.18/0_297.frame,295,198,9
2023.04.18/0_297.frame,627,330,0
2023.04.18/0_297.frame,686,448,0
2023.04.18/0_309.frame,524,94,1
2023.04.18/0_309.frame,536,247,1
2023.04.18/0_309.frame,568,448,0
2023.04.18/0_309.frame,804,448,0
2023.04.18/0_311.frame,804,330,0
2023.04.18/0_311.frame,273,448,0
2023.04.18/0_324.frame,672,189,8
2023.04.18/0_324.frame,391,507,0
2023.04.18/0_325.frame,214,212,0
2023.04.18/0_325.frame,745,330,0
2023.04.18/0_352.frame,273,153,0
2023.04.18/0_352.frame,509,212,0
2023.04.18/0_367.frame,273,153,0
2023.04.18/0_367.frame,214,389,0
2023.04.18/0_385.frame,201,124,9
2023.04.18/0_385.frame,568,94,0
2023.04.18/0_385.frame,804,94,0
2023.04.18/0_385.frame,509,153,0
2023.04.18/0_385.frame,745,271,0
2023.04.18/0_385.frame,332,507,0
2023.04.18/0_385.frame,568,507,0
2023.04.18/0_421.frame,745,94,0
2023.04.18/0_421.frame,804,94,0
2023.04.18/0_421.frame,332,330,0
2023.04.18/0_421.frame,273,448,0
2023.04.18/0_421.frame,627,448,0
2023.04.18/0_446.frame,360,521,1
2023.04.18/0_446.frame,362,361,1
2023.04.18/0_446.frame,686,389,0
2023.04.18/0_447.frame,576,116,9
2023.04.18/0_447.frame,332,94,0
2023.04.18/0_447.frame,627,330,0
2023.04.18/0_486.frame,719,98,1
2023.04.18/0_486.frame,720,297,1
2023.04.18/0_486.frame,450,389,0
2023.04.18/0_486.frame,332,507,0
2023.04.18/0_489.frame,214,153,0
2023.04.18/0_489.frame,391,153,0
2023.04.18/0_489.frame,568,212,0
2023.04.18/0_489.frame,686,330,0
2023.04.18/0_493.frame,167,159,1
2023.04.18/0_493.frame,509,212,0
2023.04.18/0_493.frame,568,448,0
2023.04.18/0_522.frame,745,507,0
2023.04.18/0_543.frame,539,78,1
2023.04.18/0_543.frame,544,235,1
2023.04.18/0_543.frame,552,520,1
2023.04.18/0_543.frame,547,378,1
2023.04.18/0_543.frame,745,448,0
2023.04.18/0_547.frame,627,94,0
2023.04.18/0_547.frame,273,271,0
2023.04.18/0_547.frame,450,271,0
2023.04.18/0_547.frame,155,448,0
2023.04.18/0_547.frame,627,448,0
2023.04.18/0_550.frame,450,153,0
2023.04.18/0_550.frame,450,330,0
2023.04.18/0_550.frame,804,389,0
2023.04.18/0_550.frame,450,507,0
2023.04.18/0_550.frame,745,507,0
2023.04.18/0_550.frame,804,507,0
2023.04.18/0_551.frame,214,389,0
2023.04.18/0_551.frame,627,507,0
2023.04.18/0_593.frame,499,512,1
2023.04.18/0_593.frame,504,96,1
2023.04.18/0_593.frame,686,94,0
2023.04.18/0_593.frame,155,212,0
2023.04.18/0_593.frame,627,330,0
2023.04.18/0_598.frame,510,86,1
2023.04.18/0_598.frame,273,94,0
2023.04.18/0_605.frame,686,212,0
2023.04.18/0_605.frame,391,271,0
2023.04.18/0_605.frame,391,330,0
2023.04.18/0_609.frame,509,212,0
2023.04.18/0_609.frame,155,271,0
2023.04.18/0_609.frame,745,271,0
2023.04.18/0_609.frame,155,389,0
2023.04.18/0_609.frame,450,389,0
2023.04.18/0_616.frame,391,94,0
2023.04.18/0_616.frame,509,153,0
2023.04.18/0_616.frame,686,271,0
2023.04.18/0_628.frame,155,94,0
2023.04.18/0_628.frame,214,94,0
2023.04.18/0_628.frame,686,271,0
2023.04.18/0_639.frame,155,153,0
2023.04.18/0_639.frame,745,153,0
2023.04.18/0_639.frame,568,271,0
2023.04.18/0_639.frame,568,330,0
2023.04.18/0_639.frame,509,507,0
2023.04.18/0_643.frame,745,212,0
2023.04.18/0_643.frame,155,271,0
2023.04.18/0_643.frame,745,330,0
2023.04.18/0_643.frame,332,389,0
2023.04.18/0_659.frame,154,168,9
2023.04.18/0_659.frame,273,389,0
2023.04.18/0_664.frame,776,451,9
2023.04.18/0_664.frame,155,94,0
2023.04.18/0_664.frame,686,212,0
2023.04.18/0_664.frame,214,330,0
2023.04.18/0_664.frame,273,389,0
2023.04.18/0_664.frame,568,389,0
2023.04.18/0_668.frame,450,94,0
2023.04.18/0_668.frame,568,271,0
2023.04.18/0_668.frame,391,330,0
2023.04.18/0_681.frame,509,212,0
2023.04.18/0_681.frame,627,212,0
2023.04.18/0_681.frame,332,271,0
2023.04.18/0_681.frame,627,330,0
2023.04.18/0_681.frame,568,389,0
2023.04.18/0_681.frame,214,507,0
2023.04.18/0_681.frame,332,507,0
2023.04.18/0_694.frame,745,94,0
2023.04.18/0_694.frame,155,389,0
2023.04.18/0_694.frame,450,448,0
2023.04.18/0_694.frame,686,448,0
2023.04.18/0_694.frame,627,507,0
2023.04.18/0_694.frame,745,507,0
2023.04.18/0_711.frame,552,87,1
2023.04.18/0_711.frame,580,494,1
2023.04.18/0_711.frame,273,94,0
2023.04.18/0_711.frame,804,389,0
2023.04.18/0_711.frame,214,448,0
2023.04.18/0_729.frame,210,520,1
2023.04.18/0_729.frame,804,212,0
2023.04.18/0_729.frame,332,330,0
2023.04.18/0_729.frame,745,389,0
2023.04.18/0_729.frame,568,507,0
2023.04.18/0_729.frame,745,507,0
2023.04.18/0_734.frame,368,520,1
2023.04.18/0_734.frame,450,160,1
2023.04.18/0_734.frame,412,317,1
2023.04.18/0_781.frame,745,153,0
2023.04.18/0_781.frame,686,271,0
2023.04.18/0_781.frame,273,507,0
2023.04.18/0_781.frame,627,507,0
2023.04.18/0_805.frame,568,94,0
2023.04.18/0_805.frame,155,153,0
2023.04.18/0_805.frame,627,212,0
2023.04.18/0_805.frame,627,271,0
2023.04.18/0_810.frame,627,94,0
2023.04.18/0_810.frame,568,153,0
2023.04.18/0_810.frame,804,448,0
2023.04.18/0_812.frame,155,153,0
2023.04.18/0_812.frame,155,271,0
2023.04.18/0_812.frame,155,448,0
2023.04.18/0_822.frame,273,94,0
2023.04.18/0_822.frame,155,153,0
2023.04.18/0_822.frame,450,212,0
2023.04.18/0_822.frame,155,271,0
2023.04.18/0_822.frame,273,271,0
2023.04.18/0_827.frame,604,109,1
2023.04.18/0_827.frame,614,317,1
2023.04.18/0_827.frame,614,499,1
2023.04.18/0_829.frame,627,212,0
2023.04.18/0_829.frame,509,330,0
2023.04.18/0_829.frame,568,330,0
2023.04.18/0_839.frame,627,153,0
2023.04.18/0_839.frame,686,507,0
2023.04.18/0_840.frame,391,94,0
2023.04.18/0_840.frame,509,94,0
2023.04.18/0_840.frame,450,153,0
2023.04.18/0_840.frame,391,212,0
2023.04.18/0_840.frame,627,212,0
2023.04.18/0_840.frame,686,330,0
2023.04.18/0_842.frame,155,94,0
2023.04.18/0_842.frame,627,507,0
2023.04.18/0_845.frame,169,410,8
2023.04.18/0_845.frame,450,153,0
2023.04.18/0_845.frame,509,330,0
2023.04.18/0_845.frame,391,507,0
2023.04.18/0_856.frame,155,94,0
2023.04.18/0_856.frame,568,94,0
2023.04.18/0_856.frame,509,153,0
2023.04.18/0_856.frame,804,212,0
2023.04.18/0_856.frame,627,389,0
2023.04.18/0_860.frame,800,543,9
2023.04.18/0_860.frame,155,330,0
2023.04.18/0_860.frame,391,389,0
2023.04.18/0_863.frame,653,180,1
2023.04.18/0_863.frame,273,153,0
2023.04.18/0_863.frame,391,212,0
2023.04.18/0_863.frame,391,448,0
2023.04.18/0_863.frame,627,507,0
2023.04.18/0_892.frame,718,128,1
2023.04.18/0_892.frame,726,448,1
2023.04.18/0_892.frame,450,153,0
2023.04.18/0_892.frame,155,271,0
2023.04.18/0_892.frame,214,330,0
2023.04.18/0_892.frame,332,330,0
2023.04.18/0_892.frame,273,507,0
2023.04.18/1_102.frame,699,103,9
2023.04.18/1_102.frame,477,270,9
2023.04.18/1_102.frame,686,330,0
2023.04.18/1_102.frame,273,507,0
2023.04.18/1_104.frame,474,174,9
2023.04.18/1_104.frame,273,153,0
2023.04.18/1_104.frame,273,212,0
2023.04.18/1_104.frame,214,271,0
2023.04.18/1_104.frame,391,389,0
2023.04.18/1_105.frame,627,94,0
2023.04.18/1_105.frame,568,212,0
2023.04.18/1_105.frame,273,271,0
2023.04.18/1_105.frame,568,271,0
2023.04.18/1_105.frame,804,389,0
2023.04.18/1_110.frame,391,94,0
2023.04.18/1_110.frame,332,153,0
2023.04.18/1_110.frame,568,448,0
2023.04.18/1_110.frame,686,507,0
2023.04.18/1_112.frame,568,330,0
2023.04.18/1_112.frame,745,389,0
2023.04.18/1_113.frame,133,182,1
2023.04.18/1_116.frame,519,245,9
2023.04.18/1_116.frame,273,212,0
2023.04.18/1_121.frame,155,448,0
2023.04.18/1_122.frame,273,212,0
2023.04.18/1_131.frame,432,479,8
2023.04.18/1_131.frame,155,153,0
2023.04.18/1_131.frame,450,212,0
2023.04.18/1_131.frame,214,448,0
2023.04.18/1_136.frame,568,153,0
2023.04.18/1_136.frame,804,153,0
2023.04.18/1_136.frame,332,271,0
2023.04.18/1_136.frame,214,507,0
2023.04.18/1_136.frame,273,507,0
2023.04.18/1_143.frame,802,131,1
2023.04.18/1_143.frame,816,511,1
2023.04.18/1_143.frame,98,80,1
2023.04.18/1_143.frame,93,241,1
2023.04.18/1_143.frame,430,521,1
2023.04.18/1_145.frame,659,411,1
2023.04.18/1_145.frame,273,94,0
2023.04.18/1_145.frame,804,212,0
2023.04.18/1_145.frame,214,330,0
2023.04.18/1_145.frame,391,330,0
2023.04.18/1_145.frame,155,448,0
2023.04.18/1_145.frame,450,448,0
2023.04.18/1_148.frame,794,414,9
2023.04.18/1_148.frame,155,389,0
2023.04.18/1_148.frame,273,448,0
2023.04.18/1_149.frame,627,94,0
2023.04.18/1_149.frame,509,212,0
2023.04.18/1_154.frame,804,330,0
2023.04.18/1_155.frame,777,293,9
2023.04.18/1_155.frame,450,94,0
2023.04.18/1_155.frame,509,153,0
2023.04.18/1_155.frame,273,330,0
2023.04.18/1_155.frame,332,330,0
2023.04.18/1_155.frame,155,389,0
2023.04.18/1_155.frame,686,507,0
2023.04.18/1_157.frame,155,153,0
2023.04.18/1_157.frame,155,212,0
2023.04.18/1_157.frame,745,212,0
2023.04.18/1_157.frame,450,507,0
2023.04.18/1_158.frame,804,94,0
2023.04.18/1_158.frame,214,153,0
2023.04.18/1_158.frame,627,330,0
2023.04.18/1_160.frame,733,455,1
2023.04.18/1_160.frame,509,212,0
2023.04.18/1_160.frame,686,212,0
2023.04.18/1_160.frame,155,389,0
2023.04.18/1_163.frame,535,94,9
2023.04.18/1_163.frame,214,153,0
2023.04.18/1_163.frame,332,153,0
2023.04.18/1_163.frame,745,271,0
2023.04.18/1_163.frame,686,389,0
2023.04.18/1_173.frame,804,288,9
2023.04.18/1_173.frame,332,330,0
2023.04.18/1_173.frame,568,448,0
2023.04.18/1_189.frame,862,79,1
2023.04.18/1_189.frame,825,392,1
2023.04.18/1_189.frame,827,521,1
2023.04.18/1_189.frame,509,94,0
2023.04.18/1_189.frame,273,448,0
2023.04.18/1_201.frame,568,94,0
2023.04.18/1_201.frame,686,507,0
2023.04.18/1_201.frame,804,507,0
2023.04.18/1_230.frame,686,212,0
2023.04.18/1_230.frame,568,330,0
2023.04.18/1_231.frame,843,346,1
2023.04.18/1_231.frame,332,153,0
2023.04.18/1_231.frame,627,153,0
2023.04.18/1_231.frame,155,271,0
2023.04.18/1_231.frame,214,271,0
2023.04.18/1_231.frame,391,271,0
2023.04.18/1_231.frame,568,271,0
2023.04.18/1_231.frame,273,448,0
2023.04.18/1_231.frame,568,448,0
2023.04.18/1_234.frame,391,94,0
2023.04.18/1_234.frame,332,212,0
2023.04.18/1_234.frame,273,389,0
2023.04.18/1_234.frame,568,507,0
2023.04.18/1_237.frame,686,94,0
2023.04.18/1_237.frame,391,153,0
2023.04.18/1_237.frame,155,271,0
2023.04.18/1_240.frame,236,185,9
2023.04.18/1_240.frame,627,212,0
2023.04.18/1_240.frame,509,330,0
2023.04.18/1_240.frame,568,330,0
2023.04.18/1_240.frame,568,389,0
2023.04.18/1_240.frame,745,507,0
2023.04.18/1_251.frame,279,252,8
2023.04.18/1_251.frame,686,94,0
2023.04.18/1_251.frame,627,212,0
2023.04.18/1_251.frame,686,212,0
2023.04.18/1_251.frame,804,212,0
2023.04.18/1_251.frame,804,507,0
2023.04.18/1_260.frame,228,122,9
2023.04.18/1_260.frame,88,298,1
2023.04.18/1_260.frame,686,212,0
2023.04.18/1_263.frame,273,94,0
2023.04.18/1_263.frame,214,507,0
2023.04.18/1_263.frame,391,507,0
2023.04.18/1_265.frame,745,153,0
2023.04.18/1_265.frame,627,507,0
2023.04.18/1_277.frame,178,90,9
2023.04.18/1_277.frame,151,260,1
2023.04.18/1_277.frame,260,249,1
2023.04.18/1_277.frame,290,412,1
2023.04.18/1_277.frame,157,476,1
2023.04.18/1_277.frame,627,153,0
2023.04.18/1_277.frame,568,212,0
2023.04.18/1_283.frame,799,210,9
2023.04.18/1_283.frame,568,94,0
2023.04.18/1_283.frame,155,330,0
2023.04.18/1_283.frame,627,389,0
2023.04.18/1_283.frame,155,448,0
2023.04.18/1_283.frame,273,448,0
2023.04.18/1_283.frame,686,448,0
2023.04.18/1_289.frame,217,211,1
2023.04.18/1_289.frame,274,341,1
2023.04.18/1_289.frame,509,389,0
2023.04.18/1_289.frame,745,507,0
2023.04.18/1_294.frame,627,153,0
2023.04.18/1_294.frame,450,330,0
2023.04.18/1_294.frame,332,389,0
2023.04.18/1_294.frame,214,448,0
2023.04.18/1_294.frame,745,448,0
2023.04.18/1_295.frame,509,94,0
2023.04.18/1_295.frame,686,94,0
2023.04.18/1_295.frame,509,153,0
2023.04.18/1_295.frame,686,212,0
2023.04.18/1_295.frame,745,330,0
2023.04.18/1_295.frame,273,389,0
2023.04.18/1_299.frame,332,389,0
2023.04.18/1_299.frame,509,507,0
2023.04.18/1_303.frame,512,519,1
2023.04.18/1_303.frame,332,94,0
2023.04.18/1_303.frame,686,94,0
2023.04.18/1_303.frame,745,153,0
2023.04.18/1_303.frame,804,330,0
2023.04.18/1_303.frame,155,448,0
2023.04.18/1_303.frame,214,448,0
2023.04.18/1_308.frame,143,208,9
2023.04.18/1_308.frame,627,94,0
2023.04.18/1_308.frame,745,448,0
2023.04.18/1_308.frame,686,507,0
2023.04.18/1_309.frame,332,330,0
2023.04.18/1_309.frame,509,330,0
2023.04.18/1_309.frame,568,448,0
2023.04.18/1_329.frame,686,94,0
2023.04.18/1_329.frame,804,153,0
2023.04.18/1_329.frame,568,448,0
2023.04.18/1_355.frame,450,153,0
2023.04.18/1_355.frame,214,271,0
2023.04.18/1_355.frame,686,330,0
2023.04.18/1_355.frame,804,330,0
2023.04.18/1_355.frame,155,389,0
2023.04.18/1_355.frame,391,389,0
2023.04.18/1_355.frame,804,389,0
2023.04.18/1_355.frame,804,448,0
2023.04.18/1_355.frame,155,507,0
2023.04.18/1_355.frame,273,507,0
2023.04.18/1_356.frame,332,94,0
2023.04.18/1_356.frame,450,153,0
2023.04.18/1_356.frame,686,507,0
2023.04.18/1_357.frame,804,94,0
2023.04.18/1_357.frame,273,153,0
2023.04.18/1_357.frame,686,153,0
2023.04.18/1_357.frame,391,448,0
2023.04.18/1_362.frame,744,149,9
2023.04.18/1_362.frame,450,94,0
2023.04.18/1_362.frame,568,94,0
2023.04.18/1_362.frame,391,212,0
2023.04.18/1_362.frame,391,271,0
2023.04.18/1_362.frame,450,330,0
2023.04.18/1_362.frame,155,448,0
2023.04.18/1_384.frame,391,94,0
2023.04.18/1_384.frame,391,212,0
2023.04.18/1_384.frame,745,330,0
2023.04.18/1_385.frame,725,363,1
2023.04.18/1_385.frame,727,235,1
2023.04.18/1_385.frame,214,94,0
2023.04.18/1_385.frame,509,507,0
2023.04.18/1_409.frame,450,389,0
2023.04.18/1_409.frame,568,389,0
2023.04.18/1_412.frame,328,116,9
2023.04.18/1_412.frame,745,271,0
2023.04.18/1_412.frame,214,448,0
2023.04.18/1_413.frame,386,77,1
2023.04.18/1_413.frame,388,233,1
2023.04.18/1_413.frame,155,94,0
2023.04.18/1_413.frame,155,212,0
2023.04.18/1_413.frame,568,330,0
2023.04.18/1_413.frame,568,389,0
2023.04.18/1_415.frame,232,532,1
2023.04.18/1_415.frame,214,271,0
2023.04.18/1_415.frame,391,271,0
2023.04.18/1_415.frame,450,330,0
2023.04.18/1_419.frame,391,94,0
2023.04.18/1_419.frame,627,212,0
2023.04.18/1_419.frame,391,271,0
2023.04.18/1_419.frame,391,330,0
2023.04.18/1_419.frame,627,330,0
2023.04.18/1_427.frame,685,246,9
2023.04.18/1_427.frame,155,153,0
2023.04.18/1_427.frame,214,212,0
2023.04.18/1_427.frame,804,448,0
2023.04.18/1_432.frame,653,420,1
2023.04.18/1_432.frame,214,507,0
2023.04.18/1_432.frame,450,507,0
2023.04.18/1_433.frame,332,94,0
2023.04.18/1_433.frame,804,94,0
2023.04.18/1_433.frame,509,153,0
2023.04.18/1_433.frame,155,330,0
2023.04.18/1_433.frame,509,330,0
2023.04.18/1_433.frame,391,389,0
2023.04.18/1_433.frame,450,389,0
2023.04.18/1_433.frame,332,448,0
2023.04.18/1_433.frame,214,507,0
2023.04.18/1_446.frame,745,153,0
2023.04.18/1_446.frame,273,212,0
2023.04.18/1_446.frame,214,271,0
2023.04.18/1_446.frame,804,389,0
2023.04.18/1_449.frame,214,271,0
2023.04.18/1_449.frame,273,330,0
